sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
388,0.082 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2071757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2235,7,1C 03 DB 01 00 8D 04 
389,0.082 884 680,"SysTick","ISR Exit","Returns to Idle",2072117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2242,3,03 E8 02 
390,0.083 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2095814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2245,5,02 0F 91 B9 01 
391,0.083 849 280,"SysTick","xTaskIncrementTick","",2096232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2250,5,DB 01 00 A2 03 
392,0.083 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2096757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2255,7,1C 03 DB 01 00 8D 04 
393,0.083 884 680,"SysTick","ISR Exit","Returns to Idle",2097117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2262,3,03 E8 02 
394,0.084 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2120814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2265,5,02 0F 91 B9 01 
395,0.084 849 280,"SysTick","xTaskIncrementTick","",2121232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2270,5,DB 01 00 A2 03 
396,0.084 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2121757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2275,7,1C 03 DB 01 00 8D 04 
397,0.084 884 680,"SysTick","ISR Exit","Returns to Idle",2122117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2282,3,03 E8 02 
398,0.085 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2145814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2285,5,02 0F 91 B9 01 
399,0.085 849 280,"SysTick","xTaskIncrementTick","",2146232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2290,5,DB 01 00 A2 03 
400,0.085 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2146757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2295,7,1C 03 DB 01 00 8D 04 
401,0.085 884 680,"SysTick","ISR Exit","Returns to Idle",2147117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2302,3,03 E8 02 
402,0.086 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2170814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2305,5,02 0F 91 B9 01 
403,0.086 849 280,"SysTick","xTaskIncrementTick","",2171232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2310,5,DB 01 00 A2 03 
404,0.086 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2171757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2315,7,1C 03 DB 01 00 8D 04 
405,0.086 884 680,"SysTick","ISR Exit","Returns to Idle",2172117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2322,3,03 E8 02 
406,0.087 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2195814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2325,5,02 0F 91 B9 01 
407,0.087 849 280,"SysTick","xTaskIncrementTick","",2196232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2330,5,DB 01 00 A2 03 
408,0.087 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2196757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2335,7,1C 03 DB 01 00 8D 04 
409,0.087 884 680,"SysTick","ISR Exit","Returns to Idle",2197117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2342,3,03 E8 02 
410,0.088 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2220814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2345,5,02 0F 91 B9 01 
411,0.088 849 280,"SysTick","xTaskIncrementTick","",2221232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2350,5,DB 01 00 A2 03 
412,0.088 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2221757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2355,7,1C 03 DB 01 00 8D 04 
413,0.088 884 680,"SysTick","ISR Exit","Returns to Idle",2222117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2362,3,03 E8 02 
414,0.089 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2245814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2365,5,02 0F 91 B9 01 
415,0.089 849 280,"SysTick","xTaskIncrementTick","",2246232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2370,5,DB 01 00 A2 03 
416,0.089 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2246757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2375,7,1C 03 DB 01 00 8D 04 
417,0.089 884 680,"SysTick","ISR Exit","Returns to Idle",2247117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2382,3,03 E8 02 
418,0.090 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2270814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2385,5,02 0F 91 B9 01 
419,0.090 849 280,"SysTick","xTaskIncrementTick","",2271232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2390,5,DB 01 00 A2 03 
420,0.090 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2271757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2395,7,1C 03 DB 01 00 8D 04 
421,0.090 884 680,"SysTick","ISR Exit","Returns to Idle",2272117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2402,3,03 E8 02 
422,0.091 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2295814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2405,5,02 0F 91 B9 01 
423,0.091 849 280,"SysTick","xTaskIncrementTick","",2296232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2410,5,DB 01 00 A2 03 
424,0.091 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2296757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2415,7,1C 03 DB 01 00 8D 04 
425,0.091 884 680,"SysTick","ISR Exit","Returns to Idle",2297117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2422,3,03 E8 02 
426,0.092 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2320814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2425,5,02 0F 91 B9 01 
427,0.092 849 280,"SysTick","xTaskIncrementTick","",2321232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2430,5,DB 01 00 A2 03 
428,0.092 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2321757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2435,7,1C 03 DB 01 00 8D 04 
429,0.092 884 680,"SysTick","ISR Exit","Returns to Idle",2322117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2442,3,03 E8 02 
430,0.093 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2345814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2445,5,02 0F 91 B9 01 
431,0.093 849 280,"SysTick","xTaskIncrementTick","",2346232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2450,5,DB 01 00 A2 03 
432,0.093 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2346757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2455,7,1C 03 DB 01 00 8D 04 
433,0.093 884 680,"SysTick","ISR Exit","Returns to Idle",2347117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2462,3,03 E8 02 
434,0.094 832 560,"SysTick","ISR Enter","Runs for 61.080 us",2370814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2465,5,02 0F 91 B9 01 
435,0.094 858 240,"SysTick","xTaskIncrementTick","",2371456,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2470,5,DB 01 00 82 05 
436,0.094 879 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2371981,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2475,7,1C 03 DB 01 00 8D 04 
437,0.094 893 640,"SysTick","ISR Exit","Returns to Idle",2372341,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2482,3,03 E8 02 
438,0.095 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2395814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2485,5,02 0F B1 B7 01 
439,0.095 849 280,"SysTick","xTaskIncrementTick","",2396232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2490,5,DB 01 00 A2 03 
440,0.095 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2396757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2495,7,1C 03 DB 01 00 8D 04 
441,0.095 884 680,"SysTick","ISR Exit","Returns to Idle",2397117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2502,3,03 E8 02 
442,0.096 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2420814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2505,5,02 0F 91 B9 01 
443,0.096 849 280,"SysTick","xTaskIncrementTick","",2421232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2510,5,DB 01 00 A2 03 
444,0.096 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2421757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2515,7,1C 03 DB 01 00 8D 04 
445,0.096 884 680,"SysTick","ISR Exit","Returns to Idle",2422117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2522,3,03 E8 02 
446,0.097 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2445814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2525,5,02 0F 91 B9 01 
447,0.097 849 280,"SysTick","xTaskIncrementTick","",2446232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2530,5,DB 01 00 A2 03 
448,0.097 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2446757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2535,7,1C 03 DB 01 00 8D 04 
449,0.097 884 680,"SysTick","ISR Exit","Returns to Idle",2447117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2542,3,03 E8 02 
450,0.098 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2470814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2545,5,02 0F 91 B9 01 
451,0.098 849 280,"SysTick","xTaskIncrementTick","",2471232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2550,5,DB 01 00 A2 03 
452,0.098 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2471757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2555,7,1C 03 DB 01 00 8D 04 
453,0.098 884 680,"SysTick","ISR Exit","Returns to Idle",2472117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2562,3,03 E8 02 
454,0.099 832 560,"SysTick","ISR Enter","Runs for 81.960 us",2495814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2565,5,02 0F 91 B9 01 
455,0.099 849 280,"SysTick","xTaskIncrementTick","",2496232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2570,5,DB 01 00 A2 03 
456,0.099 874 000,"SysTick","Task Ready","Green Task, runs after 66.320 us",2496850,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,2575,8,06 88 9F 80 80 01 EA 04 
457,0.099 900 200,"SysTick","xTaskIncrementTick","Returns 1 after 50.920 us",2497505,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2583,7,1C 03 DB 01 01 8F 05 
458,0.099 914 520,"SysTick","ISR Exit","Returns to Scheduler",2497863,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,2590,3,12 E6 02 
459,0.099 940 320,"Green Task","Task Run","Runs for 177.080 us",2498508,0x0000000400000000,0x0000000810000F88,0x0000000810000F88,4,2593,8,04 88 9F 80 80 01 85 05 
460,0.099 958 680,"Green Task","vTaskDelay","Returns",2498967,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,2601,6,1C 02 C5 01 CB 03 
461,0.100 008 640,"Green Task","Log","Turning G LED OFF",2500216,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,26,2607,24,1A 14 11 54 75 72 6E 69 6E 67 20 47 20 4C 45 44 20 4F 46 46 00 00 E1 09 
462,0.100 029 240,"Green Task","vTaskDelay","xTicksToDelay = 100",2500731,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,197,2631,6,C5 01 01 64 83 04 
463,0.100 043 040,"Green Task","vTaskSuspendAll","",2501076,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,207,2637,5,CF 01 00 D9 02 
464,0.100 058 080,"Green Task","vTaskSuspendAll","Returns after 15.040 us",2501452,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,2642,6,1C 02 CF 01 F8 02 
465,0.100 079 480,"Green Task","uxListRemove","pxItemToRemove = 0x10000F8C",2501987,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,285,2648,10,9D 02 05 8C 9F 80 80 01 97 04 
466,0.100 098 000,"Green Task","uxListRemove","Returns 0 after 18.520 us",2502450,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,2658,7,1C 03 9D 02 00 CF 03 
467,0.100 117 400,"Green Task","Task Block","Delayed",2502935,0x0000000810000F88,0x0000000810000F88,0x0000000400000000,7,2665,9,07 88 9F 80 80 01 04 E5 03 
468,0.100 143 080,"Scheduler","vListInsert","pxList = 0x1000010C, pxNewListItem = 0x10000F8C",2503577,0x0000000400000000,0x0000000400000000,0x0000000400000000,284,2674,15,9C 02 0A 8C 82 80 80 01 8C 9F 80 80 01 82 05 
469,0.100 161 720,"Scheduler","vListInsert","Returns after 18.640 us",2504043,0x0000000400000000,0x0000000400000000,0x0000000400000000,28,2689,6,1C 02 9C 02 D2 03 
470,0.100 176 880,"Scheduler","xTaskResumeAll","",2504422,0x0000000400000000,0x0000000400000000,0x0000000400000000,208,2695,5,D0 01 00 FB 02 
471,0.100 198 880,"Scheduler","xTaskResumeAll","Returns 0 after 22.000 us",2504972,0x0000000400000000,0x0000000400000000,0x0000000400000000,28,2700,7,1C 03 D0 01 00 A6 04 
472,0.100 222 480,"Idle","System Idle","Idle for 99.692 ms",2505562,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,2707,3,11 CE 04 
473,0.100 832 560,"SysTick","ISR Enter","Runs for 50.880 us",2520814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2710,4,02 0F 94 77 
474,0.100 848 040,"SysTick","xTaskIncrementTick","",2521201,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2714,5,DB 01 00 83 03 
475,0.100 869 040,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2521726,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2719,7,1C 03 DB 01 00 8D 04 
476,0.100 883 440,"SysTick","ISR Exit","Returns to Idle",2522086,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2726,3,03 E8 02 
477,0.101 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2545814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2729,5,02 0F B0 B9 01 
478,0.101 849 280,"SysTick","xTaskIncrementTick","",2546232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2734,5,DB 01 00 A2 03 
479,0.101 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2546757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2739,7,1C 03 DB 01 00 8D 04 
480,0.101 884 680,"SysTick","ISR Exit","Returns to Idle",2547117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2746,3,03 E8 02 
481,0.102 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2570814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2749,5,02 0F 91 B9 01 
482,0.102 849 280,"SysTick","xTaskIncrementTick","",2571232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2754,5,DB 01 00 A2 03 
483,0.102 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2571757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2759,7,1C 03 DB 01 00 8D 04 
484,0.102 884 680,"SysTick","ISR Exit","Returns to Idle",2572117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2766,3,03 E8 02 
485,0.103 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2595814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2769,5,02 0F 91 B9 01 
486,0.103 849 280,"SysTick","xTaskIncrementTick","",2596232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2774,5,DB 01 00 A2 03 
487,0.103 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2596757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2779,7,1C 03 DB 01 00 8D 04 
488,0.103 884 680,"SysTick","ISR Exit","Returns to Idle",2597117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2786,3,03 E8 02 
489,0.104 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2620814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2789,5,02 0F 91 B9 01 
490,0.104 849 280,"SysTick","xTaskIncrementTick","",2621232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2794,5,DB 01 00 A2 03 
491,0.104 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2621757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2799,7,1C 03 DB 01 00 8D 04 
492,0.104 884 680,"SysTick","ISR Exit","Returns to Idle",2622117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2806,3,03 E8 02 
493,0.105 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2645814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2809,5,02 0F 91 B9 01 
494,0.105 849 280,"SysTick","xTaskIncrementTick","",2646232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2814,5,DB 01 00 A2 03 
495,0.105 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2646757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2819,7,1C 03 DB 01 00 8D 04 
496,0.105 884 680,"SysTick","ISR Exit","Returns to Idle",2647117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2826,3,03 E8 02 
497,0.106 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2670814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2829,5,02 0F 91 B9 01 
498,0.106 849 280,"SysTick","xTaskIncrementTick","",2671232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2834,5,DB 01 00 A2 03 
499,0.106 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2671757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2839,7,1C 03 DB 01 00 8D 04 
500,0.106 884 680,"SysTick","ISR Exit","Returns to Idle",2672117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2846,3,03 E8 02 
501,0.107 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2695814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2849,5,02 0F 91 B9 01 
502,0.107 849 280,"SysTick","xTaskIncrementTick","",2696232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2854,5,DB 01 00 A2 03 
503,0.107 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2696757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2859,7,1C 03 DB 01 00 8D 04 
504,0.107 884 680,"SysTick","ISR Exit","Returns to Idle",2697117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2866,3,03 E8 02 
505,0.108 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2720814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2869,5,02 0F 91 B9 01 
506,0.108 849 280,"SysTick","xTaskIncrementTick","",2721232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2874,5,DB 01 00 A2 03 
507,0.108 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2721757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2879,7,1C 03 DB 01 00 8D 04 
508,0.108 884 680,"SysTick","ISR Exit","Returns to Idle",2722117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2886,3,03 E8 02 
509,0.109 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2745814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2889,5,02 0F 91 B9 01 
510,0.109 849 280,"SysTick","xTaskIncrementTick","",2746232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2894,5,DB 01 00 A2 03 
511,0.109 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2746757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2899,7,1C 03 DB 01 00 8D 04 
512,0.109 884 680,"SysTick","ISR Exit","Returns to Idle",2747117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2906,3,03 E8 02 
513,0.110 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2770814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2909,5,02 0F 91 B9 01 
514,0.110 849 280,"SysTick","xTaskIncrementTick","",2771232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,2914,5,DB 01 00 A2 03 
515,0.110 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",2771757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,2919,7,1C 03 DB 01 00 8D 04 
516,0.110 884 680,"SysTick","ISR Exit","Returns to Idle",2772117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,2926,3,03 E8 02 
517,0.111 832 560,"SysTick","ISR Enter","Runs for 52.120 us",2795814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,2929,5,02 0F 91 B9 01 
